v2	V(ds)	I(R1)
5.139999999999935e+000	8.508067e-001	4.046409e-003
5.149999999999935e+000	8.527576e-001	4.054002e-003
5.159999999999934e+000	8.547100e-001	4.061594e-003
5.169999999999934e+000	8.566641e-001	4.069185e-003
5.179999999999934e+000	8.586198e-001	4.076774e-003
5.189999999999934e+000	8.605771e-001	4.084361e-003
5.199999999999934e+000	8.625360e-001	4.091947e-003
5.209999999999933e+000	8.644965e-001	4.099532e-003
5.219999999999933e+000	8.664587e-001	4.107114e-003
5.229999999999933e+000	8.684225e-001	4.114696e-003
5.239999999999933e+000	8.703879e-001	4.122275e-003
5.249999999999933e+000	8.723550e-001	4.129854e-003
5.259999999999932e+000	8.743237e-001	4.137430e-003
5.269999999999932e+000	8.762941e-001	4.145006e-003
5.279999999999932e+000	8.782660e-001	4.152579e-003
5.289999999999932e+000	8.802397e-001	4.160151e-003
5.299999999999931e+000	8.822150e-001	4.167722e-003
5.309999999999931e+000	8.841920e-001	4.175290e-003
5.319999999999931e+000	8.861707e-001	4.182858e-003
5.329999999999931e+000	8.881510e-001	4.190424e-003
5.339999999999931e+000	8.901330e-001	4.197988e-003
5.349999999999930e+000	8.921167e-001	4.205551e-003
5.359999999999930e+000	8.941020e-001	4.213111e-003
5.369999999999930e+000	8.960891e-001	4.220671e-003
5.379999999999930e+000	8.980778e-001	4.228228e-003
5.389999999999930e+000	9.000683e-001	4.235785e-003
5.399999999999929e+000	9.020604e-001	4.243339e-003
5.409999999999929e+000	9.040543e-001	4.250892e-003
5.419999999999929e+000	9.060498e-001	4.258444e-003
5.429999999999929e+000	9.080471e-001	4.265993e-003
5.439999999999928e+000	9.100461e-001	4.273541e-003
5.449999999999928e+000	9.120468e-001	4.281088e-003
5.459999999999928e+000	9.140493e-001	4.288633e-003
5.469999999999928e+000	9.160535e-001	4.296176e-003
5.479999999999928e+000	9.180593e-001	4.303718e-003
5.489999999999927e+000	9.200670e-001	4.311258e-003
5.499999999999927e+000	9.220765e-001	4.318796e-003
5.509999999999927e+000	9.240876e-001	4.326332e-003
5.519999999999927e+000	9.261005e-001	4.333867e-003
5.529999999999927e+000	9.281152e-001	4.341401e-003
5.539999999999926e+000	9.301316e-001	4.348932e-003
5.549999999999926e+000	9.321498e-001	4.356463e-003
5.559999999999926e+000	9.341698e-001	4.363991e-003
5.569999999999926e+000	9.361916e-001	4.371517e-003
5.579999999999926e+000	9.382152e-001	4.379042e-003
5.589999999999925e+000	9.402405e-001	4.386566e-003
5.599999999999925e+000	9.422677e-001	4.394087e-003
5.609999999999925e+000	9.442966e-001	4.401607e-003
5.619999999999925e+000	9.463273e-001	4.409125e-003
5.629999999999924e+000	9.483598e-001	4.416642e-003
5.639999999999924e+000	9.503942e-001	4.424156e-003
5.649999999999924e+000	9.524304e-001	4.431670e-003
5.659999999999924e+000	9.544684e-001	4.439181e-003
5.669999999999924e+000	9.565082e-001	4.446690e-003
5.679999999999923e+000	9.585499e-001	4.454198e-003
5.689999999999923e+000	9.605934e-001	4.461704e-003
5.699999999999923e+000	9.626387e-001	4.469209e-003
5.709999999999923e+000	9.646860e-001	4.476711e-003
5.719999999999923e+000	9.667350e-001	4.484212e-003
5.729999999999922e+000	9.687859e-001	4.491712e-003
5.739999999999922e+000	9.708387e-001	4.499209e-003
5.749999999999922e+000	9.728933e-001	4.506704e-003
5.759999999999922e+000	9.749498e-001	4.514198e-003
5.769999999999921e+000	9.770082e-001	4.521690e-003
5.779999999999921e+000	9.790685e-001	4.529180e-003
5.789999999999921e+000	9.811307e-001	4.536669e-003
5.799999999999921e+000	9.831947e-001	4.544156e-003
5.809999999999921e+000	9.852607e-001	4.551641e-003
5.819999999999920e+000	9.873285e-001	4.559124e-003
5.829999999999920e+000	9.893984e-001	4.566605e-003
5.839999999999920e+000	9.914700e-001	4.574085e-003
5.849999999999920e+000	9.935436e-001	4.581563e-003
5.859999999999920e+000	9.956192e-001	4.589038e-003
5.869999999999919e+000	9.976966e-001	4.596513e-003
5.879999999999919e+000	9.997761e-001	4.603985e-003
5.889999999999919e+000	1.001857e+000	4.611455e-003
5.899999999999919e+000	1.003941e+000	4.618924e-003
5.909999999999918e+000	1.006026e+000	4.626391e-003
5.919999999999918e+000	1.008113e+000	4.633856e-003
5.929999999999918e+000	1.010202e+000	4.641319e-003
5.939999999999918e+000	1.012294e+000	4.648780e-003
5.949999999999918e+000	1.014387e+000	4.656239e-003
5.959999999999917e+000	1.016482e+000	4.663697e-003
5.969999999999917e+000	1.018579e+000	4.671152e-003
5.979999999999917e+000	1.020678e+000	4.678606e-003
5.989999999999917e+000	1.022779e+000	4.686058e-003
5.999999999999917e+000	1.024882e+000	4.693507e-003
6.009999999999916e+000	1.026987e+000	4.700955e-003
6.019999999999916e+000	1.029094e+000	4.708401e-003
6.029999999999916e+000	1.031204e+000	4.715846e-003
6.039999999999916e+000	1.033315e+000	4.723288e-003
6.049999999999915e+000	1.035428e+000	4.730728e-003
6.059999999999915e+000	1.037543e+000	4.738167e-003
6.069999999999915e+000	1.039660e+000	4.745604e-003
6.079999999999915e+000	1.041780e+000	4.753038e-003
6.089999999999915e+000	1.043901e+000	4.760471e-003
6.099999999999914e+000	1.046025e+000	4.767901e-003
6.109999999999914e+000	1.048150e+000	4.775330e-003
6.119999999999914e+000	1.050278e+000	4.782757e-003
6.129999999999914e+000	1.052408e+000	4.790181e-003
6.139999999999914e+000	1.054539e+000	4.797604e-003
6.149999999999913e+000	1.056673e+000	4.805025e-003
6.159999999999913e+000	1.058809e+000	4.812444e-003
6.169999999999913e+000	1.060947e+000	4.819861e-003
6.179999999999913e+000	1.063088e+000	4.827276e-003
6.189999999999913e+000	1.065230e+000	4.834689e-003
6.199999999999912e+000	1.067374e+000	4.842100e-003
6.209999999999912e+000	1.069521e+000	4.849508e-003
6.219999999999912e+000	1.071670e+000	4.856915e-003
6.229999999999912e+000	1.073821e+000	4.864320e-003
6.239999999999911e+000	1.075974e+000	4.871723e-003
6.249999999999911e+000	1.078129e+000	4.879124e-003
6.259999999999911e+000	1.080286e+000	4.886522e-003
6.269999999999911e+000	1.082446e+000	4.893919e-003
6.279999999999911e+000	1.084607e+000	4.901314e-003
6.289999999999910e+000	1.086771e+000	4.908707e-003
6.299999999999910e+000	1.088937e+000	4.916097e-003
6.309999999999910e+000	1.091106e+000	4.923485e-003
6.319999999999910e+000	1.093276e+000	4.930872e-003
6.329999999999910e+000	1.095449e+000	4.938256e-003
6.339999999999909e+000	1.097624e+000	4.945638e-003
6.349999999999909e+000	1.099801e+000	4.953018e-003
6.359999999999909e+000	1.101980e+000	4.960396e-003
6.369999999999909e+000	1.104162e+000	4.967772e-003
6.379999999999908e+000	1.106346e+000	4.975146e-003
6.389999999999908e+000	1.108532e+000	4.982517e-003
6.399999999999908e+000	1.110720e+000	4.989887e-003
6.409999999999908e+000	1.112911e+000	4.997254e-003
6.419999999999908e+000	1.115104e+000	5.004619e-003
6.429999999999907e+000	1.117299e+000	5.011982e-003
6.439999999999907e+000	1.119497e+000	5.019343e-003
6.449999999999907e+000	1.121696e+000	5.026701e-003
6.459999999999907e+000	1.123899e+000	5.034058e-003
6.469999999999907e+000	1.126103e+000	5.041413e-003
6.479999999999906e+000	1.128310e+000	5.048764e-003
6.489999999999906e+000	1.130519e+000	5.056114e-003
6.499999999999906e+000	1.132730e+000	5.063462e-003
6.509999999999906e+000	1.134944e+000	5.070808e-003
6.519999999999905e+000	1.137160e+000	5.078151e-003
6.529999999999905e+000	1.139378e+000	5.085492e-003
6.539999999999905e+000	1.141599e+000	5.092831e-003
6.549999999999905e+000	1.143822e+000	5.100168e-003
6.559999999999905e+000	1.146048e+000	5.107502e-003
6.569999999999904e+000	1.148276e+000	5.114834e-003
6.579999999999904e+000	1.150506e+000	5.122164e-003
6.589999999999904e+000	1.152739e+000	5.129491e-003
6.599999999999904e+000	1.154974e+000	5.136817e-003
6.609999999999904e+000	1.157212e+000	5.144140e-003
6.619999999999903e+000	1.159452e+000	5.151461e-003
6.629999999999903e+000	1.161694e+000	5.158779e-003
6.639999999999903e+000	1.163939e+000	5.166095e-003
6.649999999999903e+000	1.166186e+000	5.173409e-003
6.659999999999902e+000	1.168436e+000	5.180721e-003
6.669999999999902e+000	1.170688e+000	5.188030e-003
6.679999999999902e+000	1.172943e+000	5.195337e-003
6.689999999999902e+000	1.175200e+000	5.202641e-003
6.699999999999902e+000	1.177460e+000	5.209944e-003
6.709999999999901e+000	1.179722e+000	5.217243e-003
6.719999999999901e+000	1.181987e+000	5.224541e-003
6.729999999999901e+000	1.184254e+000	5.231836e-003
6.739999999999901e+000	1.186524e+000	5.239129e-003
6.749999999999901e+000	1.188796e+000	5.246419e-003
6.759999999999900e+000	1.191071e+000	5.253707e-003
6.769999999999900e+000	1.193348e+000	5.260992e-003
6.779999999999900e+000	1.195628e+000	5.268275e-003
6.789999999999900e+000	1.197911e+000	5.275556e-003
6.799999999999900e+000	1.200196e+000	5.282834e-003
6.809999999999899e+000	1.202483e+000	5.290110e-003
6.819999999999899e+000	1.204774e+000	5.297383e-003
6.829999999999899e+000	1.207067e+000	5.304654e-003
6.839999999999899e+000	1.209362e+000	5.311923e-003
6.849999999999898e+000	1.211660e+000	5.319189e-003
6.859999999999898e+000	1.213961e+000	5.326452e-003
6.869999999999898e+000	1.216264e+000	5.333713e-003
6.879999999999898e+000	1.218570e+000	5.340972e-003
6.889999999999898e+000	1.220879e+000	5.348227e-003
6.899999999999897e+000	1.223190e+000	5.355481e-003
6.909999999999897e+000	1.225504e+000	5.362732e-003
6.919999999999897e+000	1.227821e+000	5.369980e-003
6.929999999999897e+000	1.230140e+000	5.377226e-003
6.939999999999897e+000	1.232462e+000	5.384469e-003
6.949999999999896e+000	1.234787e+000	5.391710e-003
6.959999999999896e+000	1.237115e+000	5.398948e-003
6.969999999999896e+000	1.239445e+000	5.406184e-003
6.979999999999896e+000	1.241778e+000	5.413417e-003
6.989999999999895e+000	1.244114e+000	5.420648e-003
6.999999999999895e+000	1.246452e+000	5.427875e-003
7.009999999999895e+000	1.248794e+000	5.435100e-003
7.019999999999895e+000	1.251138e+000	5.442323e-003
7.029999999999895e+000	1.253485e+000	5.449543e-003
7.039999999999894e+000	1.255834e+000	5.456760e-003
7.049999999999894e+000	1.258187e+000	5.463975e-003
7.059999999999894e+000	1.260542e+000	5.471187e-003
7.069999999999894e+000	1.262900e+000	5.478396e-003
7.079999999999894e+000	1.265261e+000	5.485603e-003
7.089999999999893e+000	1.267625e+000	5.492806e-003
7.099999999999893e+000	1.269992e+000	5.500008e-003
7.109999999999893e+000	1.272362e+000	5.507206e-003
7.119999999999893e+000	1.274734e+000	5.514402e-003
7.129999999999892e+000	1.277109e+000	5.521595e-003
7.139999999999892e+000	1.279488e+000	5.528785e-003
7.149999999999892e+000	1.281869e+000	5.535973e-003
7.159999999999892e+000	1.284253e+000	5.543157e-003
7.169999999999892e+000	1.286640e+000	5.550340e-003
7.179999999999891e+000	1.289030e+000	5.557519e-003
7.189999999999891e+000	1.291423e+000	5.564695e-003
7.199999999999891e+000	1.293819e+000	5.571869e-003
7.209999999999891e+000	1.296218e+000	5.579039e-003
7.219999999999891e+000	1.298620e+000	5.586208e-003
7.229999999999890e+000	1.301025e+000	5.593373e-003
7.239999999999890e+000	1.303433e+000	5.600535e-003
7.249999999999890e+000	1.305844e+000	5.607694e-003
7.259999999999890e+000	1.308258e+000	5.614851e-003
7.269999999999889e+000	1.310675e+000	5.622005e-003
7.279999999999889e+000	1.313095e+000	5.629156e-003
7.289999999999889e+000	1.315518e+000	5.636303e-003
7.299999999999889e+000	1.317945e+000	5.643448e-003
7.309999999999889e+000	1.320374e+000	5.650591e-003
7.319999999999888e+000	1.322807e+000	5.657730e-003
7.329999999999888e+000	1.325242e+000	5.664866e-003
7.339999999999888e+000	1.327681e+000	5.671999e-003
7.349999999999888e+000	1.330123e+000	5.679129e-003
7.359999999999888e+000	1.332568e+000	5.686257e-003
7.369999999999887e+000	1.335016e+000	5.693381e-003
7.379999999999887e+000	1.337468e+000	5.700502e-003
7.389999999999887e+000	1.339923e+000	5.707620e-003
7.399999999999887e+000	1.342380e+000	5.714735e-003
7.409999999999887e+000	1.344842e+000	5.721848e-003
7.419999999999886e+000	1.347306e+000	5.728957e-003
7.429999999999886e+000	1.349774e+000	5.736063e-003
7.439999999999886e+000	1.352244e+000	5.743166e-003
7.449999999999886e+000	1.354718e+000	5.750265e-003
7.459999999999885e+000	1.357196e+000	5.757363e-003
7.469999999999885e+000	1.359677e+000	5.764456e-003
7.479999999999885e+000	1.362161e+000	5.771547e-003
7.489999999999885e+000	1.364648e+000	5.778634e-003
7.499999999999885e+000	1.367139e+000	5.785718e-003
7.509999999999884e+000	1.369633e+000	5.792799e-003
7.519999999999884e+000	1.372130e+000	5.799877e-003
7.529999999999884e+000	1.374631e+000	5.806952e-003
7.539999999999884e+000	1.377135e+000	5.814023e-003
7.549999999999884e+000	1.379643e+000	5.821092e-003
7.559999999999883e+000	1.382154e+000	5.828157e-003
7.569999999999883e+000	1.384668e+000	5.835218e-003
7.579999999999883e+000	1.387186e+000	5.842277e-003
7.589999999999883e+000	1.389708e+000	5.849332e-003
7.599999999999882e+000	1.392233e+000	5.856384e-003
7.609999999999882e+000	1.394761e+000	5.863433e-003
7.619999999999882e+000	1.397293e+000	5.870478e-003
7.629999999999882e+000	1.399828e+000	5.877520e-003
7.639999999999882e+000	1.402367e+000	5.884559e-003
7.649999999999881e+000	1.404910e+000	5.891595e-003
7.659999999999881e+000	1.407456e+000	5.898627e-003
7.669999999999881e+000	1.410006e+000	5.905655e-003
7.679999999999881e+000	1.412559e+000	5.912680e-003
7.689999999999881e+000	1.415116e+000	5.919702e-003
7.699999999999880e+000	1.417676e+000	5.926720e-003
7.709999999999880e+000	1.420241e+000	5.933735e-003
7.719999999999880e+000	1.422809e+000	5.940747e-003
7.729999999999880e+000	1.425380e+000	5.947755e-003
7.739999999999879e+000	1.427955e+000	5.954759e-003
7.749999999999879e+000	1.430534e+000	5.961760e-003
7.759999999999879e+000	1.433117e+000	5.968757e-003
7.769999999999879e+000	1.435703e+000	5.975752e-003
7.779999999999879e+000	1.438294e+000	5.982742e-003
7.789999999999878e+000	1.440888e+000	5.989729e-003
7.799999999999878e+000	1.443485e+000	5.996712e-003
7.809999999999878e+000	1.446087e+000	6.003692e-003
7.819999999999878e+000	1.448692e+000	6.010668e-003
7.829999999999878e+000	1.451302e+000	6.017640e-003
7.839999999999877e+000	1.453915e+000	6.024609e-003
7.849999999999877e+000	1.456532e+000	6.031574e-003
7.859999999999877e+000	1.459153e+000	6.038535e-003
7.869999999999877e+000	1.461777e+000	6.045493e-003
7.879999999999876e+000	1.464406e+000	6.052447e-003
7.889999999999876e+000	1.467039e+000	6.059397e-003
7.899999999999876e+000	1.469675e+000	6.066344e-003
7.909999999999876e+000	1.472316e+000	6.073287e-003
7.919999999999876e+000	1.474961e+000	6.080226e-003
7.929999999999875e+000	1.477609e+000	6.087161e-003
7.939999999999875e+000	1.480262e+000	6.094093e-003
7.949999999999875e+000	1.482919e+000	6.101020e-003
7.959999999999875e+000	1.485580e+000	6.107944e-003
7.969999999999875e+000	1.488245e+000	6.114863e-003
7.979999999999874e+000	1.490914e+000	6.121779e-003
7.989999999999874e+000	1.493587e+000	6.128692e-003
7.999999999999874e+000	1.496264e+000	6.135600e-003
8.009999999999874e+000	1.498946e+000	6.142504e-003
8.019999999999874e+000	1.501632e+000	6.149404e-003
8.029999999999873e+000	1.504322e+000	6.156300e-003
8.039999999999873e+000	1.507016e+000	6.163192e-003
8.049999999999873e+000	1.509714e+000	6.170081e-003
8.059999999999873e+000	1.512417e+000	6.176965e-003
8.069999999999872e+000	1.515124e+000	6.183845e-003
8.079999999999872e+000	1.517835e+000	6.190721e-003
8.089999999999872e+000	1.520551e+000	6.197593e-003
8.099999999999872e+000	1.523271e+000	6.204461e-003
8.109999999999872e+000	1.525996e+000	6.211325e-003
8.119999999999871e+000	1.528725e+000	6.218184e-003
8.129999999999871e+000	1.531458e+000	6.225040e-003
8.139999999999871e+000	1.534196e+000	6.231891e-003
8.149999999999871e+000	1.536938e+000	6.238738e-003
8.159999999999871e+000	1.539684e+000	6.245581e-003
8.169999999999870e+000	1.542436e+000	6.252419e-003
8.179999999999870e+000	1.545191e+000	6.259254e-003
8.189999999999870e+000	1.547951e+000	6.266084e-003
8.199999999999870e+000	1.550716e+000	6.272909e-003
8.209999999999869e+000	1.553486e+000	6.279730e-003
8.219999999999869e+000	1.556260e+000	6.286548e-003
8.229999999999869e+000	1.559039e+000	6.293360e-003
8.239999999999869e+000	1.561822e+000	6.300168e-003
8.249999999999869e+000	1.564610e+000	6.306971e-003
8.259999999999868e+000	1.567403e+000	6.313771e-003
8.269999999999868e+000	1.570200e+000	6.320565e-003
8.279999999999868e+000	1.573003e+000	6.327356e-003
8.289999999999868e+000	1.575810e+000	6.334141e-003
8.299999999999868e+000	1.578622e+000	6.340923e-003
8.309999999999867e+000	1.581439e+000	6.347699e-003
8.319999999999867e+000	1.584260e+000	6.354471e-003
8.329999999999867e+000	1.587087e+000	6.361239e-003
8.339999999999867e+000	1.589918e+000	6.368001e-003
8.349999999999866e+000	1.592755e+000	6.374760e-003
8.359999999999866e+000	1.595596e+000	6.381513e-003
8.369999999999866e+000	1.598443e+000	6.388261e-003
8.379999999999866e+000	1.601294e+000	6.395006e-003
8.389999999999866e+000	1.604151e+000	6.401745e-003
8.399999999999865e+000	1.607012e+000	6.408479e-003
8.409999999999865e+000	1.609879e+000	6.415209e-003
8.419999999999865e+000	1.612751e+000	6.421933e-003
8.429999999999865e+000	1.615628e+000	6.428653e-003
8.439999999999865e+000	1.618510e+000	6.435368e-003
8.449999999999864e+000	1.621397e+000	6.442078e-003
8.459999999999864e+000	1.624290e+000	6.448783e-003
8.469999999999864e+000	1.627188e+000	6.455483e-003
8.479999999999864e+000	1.630091e+000	6.462178e-003
8.489999999999863e+000	1.632999e+000	6.468868e-003
8.499999999999863e+000	1.635913e+000	6.475553e-003
8.509999999999863e+000	1.638833e+000	6.482233e-003
8.519999999999863e+000	1.641757e+000	6.488908e-003
8.529999999999863e+000	1.644688e+000	6.495578e-003
8.539999999999862e+000	1.647623e+000	6.502242e-003
8.549999999999862e+000	1.650565e+000	6.508901e-003
8.559999999999862e+000	1.653511e+000	6.515556e-003
8.569999999999862e+000	1.656464e+000	6.522204e-003
8.579999999999862e+000	1.659422e+000	6.528847e-003
8.589999999999861e+000	1.662385e+000	6.535486e-003
8.599999999999861e+000	1.665354e+000	6.542118e-003
8.609999999999861e+000	1.668329e+000	6.548746e-003
8.619999999999861e+000	1.671310e+000	6.555368e-003
8.629999999999860e+000	1.674297e+000	6.561984e-003
8.639999999999860e+000	1.677289e+000	6.568595e-003
8.649999999999860e+000	1.680287e+000	6.575201e-003
8.659999999999860e+000	1.683291e+000	6.581801e-003
8.669999999999860e+000	1.686301e+000	6.588395e-003
8.679999999999859e+000	1.689317e+000	6.594984e-003
8.689999999999859e+000	1.692339e+000	6.601567e-003
8.699999999999859e+000	1.695367e+000	6.608144e-003
8.709999999999859e+000	1.698401e+000	6.614716e-003
8.719999999999859e+000	1.701441e+000	6.621282e-003
8.729999999999858e+000	1.704487e+000	6.627842e-003
8.739999999999858e+000	1.707540e+000	6.634397e-003
8.749999999999858e+000	1.710598e+000	6.640945e-003
8.759999999999858e+000	1.713663e+000	6.647488e-003
8.769999999999858e+000	1.716734e+000	6.654024e-003
8.779999999999857e+000	1.719812e+000	6.660555e-003
8.789999999999857e+000	1.722896e+000	6.667080e-003
8.799999999999857e+000	1.725986e+000	6.673598e-003
8.809999999999857e+000	1.729082e+000	6.680111e-003
8.819999999999856e+000	1.732186e+000	6.686617e-003
8.829999999999856e+000	1.735295e+000	6.693118e-003
8.839999999999856e+000	1.738412e+000	6.699612e-003
8.849999999999856e+000	1.741534e+000	6.706099e-003
8.859999999999856e+000	1.744664e+000	6.712581e-003
8.869999999999855e+000	1.747800e+000	6.719057e-003
8.879999999999855e+000	1.750943e+000	6.725525e-003
8.889999999999855e+000	1.754093e+000	6.731988e-003
8.899999999999855e+000	1.757249e+000	6.738444e-003
8.909999999999855e+000	1.760413e+000	6.744894e-003
8.919999999999854e+000	1.763583e+000	6.751337e-003
8.929999999999854e+000	1.766761e+000	6.757773e-003
8.939999999999854e+000	1.769945e+000	6.764203e-003
8.949999999999854e+000	1.773136e+000	6.770626e-003
8.959999999999853e+000	1.776335e+000	6.777043e-003
8.969999999999853e+000	1.779540e+000	6.783452e-003
8.979999999999853e+000	1.782753e+000	6.789855e-003
8.989999999999853e+000	1.785973e+000	6.796252e-003
8.999999999999853e+000	1.789201e+000	6.802641e-003
9.009999999999852e+000	1.792436e+000	6.809023e-003
9.019999999999852e+000	1.795678e+000	6.815399e-003
9.029999999999852e+000	1.798927e+000	6.821766e-003
9.039999999999852e+000	1.802184e+000	6.828128e-003
9.049999999999852e+000	1.805449e+000	6.834482e-003
9.059999999999851e+000	1.808721e+000	6.840829e-003
9.069999999999851e+000	1.812001e+000	6.847169e-003
9.079999999999851e+000	1.815289e+000	6.853501e-003
9.089999999999851e+000	1.818584e+000	6.859826e-003
9.099999999999850e+000	1.821888e+000	6.866144e-003
9.109999999999850e+000	1.825199e+000	6.872454e-003
9.119999999999850e+000	1.828518e+000	6.878757e-003
9.129999999999850e+000	1.831845e+000	6.885052e-003
9.139999999999850e+000	1.835180e+000	6.891340e-003
9.149999999999849e+000	1.838523e+000	6.897619e-003
9.159999999999849e+000	1.841875e+000	6.903892e-003
9.169999999999849e+000	1.845234e+000	6.910156e-003
9.179999999999849e+000	1.848602e+000	6.916413e-003
9.189999999999849e+000	1.851979e+000	6.922662e-003
9.199999999999848e+000	1.855363e+000	6.928903e-003
9.209999999999848e+000	1.858757e+000	6.935135e-003
9.219999999999848e+000	1.862158e+000	6.941360e-003
9.229999999999848e+000	1.865569e+000	6.947577e-003
9.239999999999847e+000	1.868988e+000	6.953785e-003
9.249999999999847e+000	1.872416e+000	6.959985e-003
9.259999999999847e+000	1.875852e+000	6.966177e-003
9.269999999999847e+000	1.879298e+000	6.972360e-003
9.279999999999847e+000	1.882753e+000	6.978536e-003
9.289999999999846e+000	1.886216e+000	6.984702e-003
9.299999999999846e+000	1.889689e+000	6.990860e-003
9.309999999999846e+000	1.893170e+000	6.997009e-003
9.319999999999846e+000	1.896662e+000	7.003149e-003
9.329999999999846e+000	1.900162e+000	7.009281e-003
9.339999999999845e+000	1.903672e+000	7.015404e-003
9.349999999999845e+000	1.907191e+000	7.021518e-003
9.359999999999845e+000	1.910720e+000	7.027623e-003
9.369999999999845e+000	1.914258e+000	7.033719e-003
9.379999999999845e+000	1.917806e+000	7.039805e-003
9.389999999999844e+000	1.921364e+000	7.045883e-003
9.399999999999844e+000	1.924932e+000	7.051951e-003
9.409999999999844e+000	1.928510e+000	7.058010e-003
9.419999999999844e+000	1.932097e+000	7.064059e-003
9.429999999999843e+000	1.935695e+000	7.070099e-003
9.439999999999843e+000	1.939303e+000	7.076129e-003
9.449999999999843e+000	1.942922e+000	7.082149e-003
9.459999999999843e+000	1.946551e+000	7.088160e-003
9.469999999999843e+000	1.950190e+000	7.094161e-003
9.479999999999842e+000	1.953840e+000	7.100151e-003
9.489999999999842e+000	1.957500e+000	7.106132e-003
9.499999999999842e+000	1.961172e+000	7.112103e-003
9.509999999999842e+000	1.964854e+000	7.118063e-003
9.519999999999842e+000	1.968547e+000	7.124013e-003
9.529999999999841e+000	1.972251e+000	7.129952e-003
9.539999999999841e+000	1.975966e+000	7.135881e-003
9.549999999999841e+000	1.979692e+000	7.141800e-003
9.559999999999841e+000	1.983430e+000	7.147707e-003
9.569999999999840e+000	1.987180e+000	7.153604e-003
9.579999999999840e+000	1.990940e+000	7.159490e-003
9.589999999999840e+000	1.994713e+000	7.165365e-003
9.599999999999840e+000	1.998497e+000	7.171229e-003
9.609999999999840e+000	2.002294e+000	7.177081e-003
9.619999999999839e+000	2.006102e+000	7.182923e-003
9.629999999999839e+000	2.009922e+000	7.188753e-003
9.639999999999839e+000	2.013755e+000	7.194571e-003
9.649999999999839e+000	2.017600e+000	7.200378e-003
9.659999999999839e+000	2.021457e+000	7.206173e-003
9.669999999999838e+000	2.025327e+000	7.211955e-003
9.679999999999838e+000	2.029210e+000	7.217727e-003
9.689999999999838e+000	2.033106e+000	7.223486e-003
9.699999999999838e+000	2.037014e+000	7.229232e-003
9.709999999999837e+000	2.040936e+000	7.234966e-003
9.719999999999837e+000	2.044871e+000	7.240688e-003
9.729999999999837e+000	2.048819e+000	7.246397e-003
9.739999999999837e+000	2.052781e+000	7.252093e-003
9.749999999999837e+000	2.056756e+000	7.257777e-003
9.759999999999836e+000	2.060746e+000	7.263447e-003
9.769999999999836e+000	2.064749e+000	7.269104e-003
9.779999999999836e+000	2.068767e+000	7.274748e-003
9.789999999999836e+000	2.072798e+000	7.280379e-003
9.799999999999836e+000	2.076844e+000	7.285996e-003
9.809999999999835e+000	2.080905e+000	7.291599e-003
9.819999999999835e+000	2.084980e+000	7.297189e-003
9.829999999999835e+000	2.089071e+000	7.302764e-003
9.839999999999835e+000	2.093176e+000	7.308325e-003
9.849999999999834e+000	2.097296e+000	7.313871e-003
9.859999999999834e+000	2.101432e+000	7.319404e-003
9.869999999999834e+000	2.105583e+000	7.324921e-003
9.879999999999834e+000	2.109751e+000	7.330424e-003
9.889999999999834e+000	2.113934e+000	7.335912e-003
9.899999999999833e+000	2.118133e+000	7.341384e-003
9.909999999999833e+000	2.122349e+000	7.346841e-003
9.919999999999833e+000	2.126580e+000	7.352283e-003
9.929999999999833e+000	2.130829e+000	7.357709e-003
9.939999999999833e+000	2.135095e+000	7.363118e-003
9.949999999999832e+000	2.139377e+000	7.368512e-003
9.959999999999832e+000	2.143677e+000	7.373889e-003
9.969999999999832e+000	2.147995e+000	7.379251e-003
9.979999999999832e+000	2.152330e+000	7.384595e-003
9.989999999999832e+000	2.156683e+000	7.389922e-003
9.999999999999831e+000	2.161054e+000	7.395232e-003
1.000999999999983e+001	2.165443e+000	7.400525e-003
1.001999999999983e+001	2.169852e+000	7.405800e-003
1.002999999999983e+001	2.174279e+000	7.411058e-003
1.003999999999983e+001	2.178725e+000	7.416297e-003
1.004999999999983e+001	2.183191e+000	7.421518e-003
1.005999999999983e+001	2.187676e+000	7.426721e-003
1.006999999999983e+001	2.192181e+000	7.431905e-003
1.007999999999983e+001	2.196706e+000	7.437069e-003
1.008999999999983e+001	2.201252e+000	7.442215e-003
1.009999999999983e+001	2.205818e+000	7.447341e-003
1.010999999999983e+001	2.210406e+000	7.452447e-003
1.011999999999983e+001	2.215015e+000	7.457533e-003
1.012999999999983e+001	2.219645e+000	7.462599e-003
1.013999999999983e+001	2.224297e+000	7.467644e-003
1.014999999999983e+001	2.228971e+000	7.472668e-003
1.015999999999983e+001	2.233668e+000	7.477671e-003
1.016999999999983e+001	2.238388e+000	7.482653e-003
1.017999999999983e+001	2.243131e+000	7.487612e-003
1.018999999999983e+001	2.247898e+000	7.492549e-003
1.019999999999983e+001	2.252688e+000	7.497464e-003
1.020999999999983e+001	2.257503e+000	7.502356e-003
1.021999999999983e+001	2.262342e+000	7.507224e-003
1.022999999999983e+001	2.267207e+000	7.512069e-003
1.023999999999983e+001	2.272097e+000	7.516890e-003
1.024999999999983e+001	2.277012e+000	7.521687e-003
1.025999999999983e+001	2.281954e+000	7.526458e-003
1.026999999999983e+001	2.286923e+000	7.531205e-003
1.027999999999983e+001	2.291919e+000	7.535926e-003
1.028999999999983e+001	2.296942e+000	7.540621e-003
1.029999999999983e+001	2.301993e+000	7.545290e-003
