freq    vd-db   vd-ph   id-db   id-ph
2.51188643150956e+003   -4.97565148921029e-003    -3.72453173337597e-002    -1.41504460573255e+002    4.85940841211977e+001
2.57039578276885e+003   -4.97573797931046e-003    -3.81128719699022e-002    -1.41390688250061e+002    4.92465582279501e+001
2.63026799189536e+003   -4.97582854556174e-003    -3.90006345313926e-002    -1.41274664641729e+002    4.98967745380968e+001
2.69153480392690e+003   -4.97592341977477e-003    -3.99090757198035e-002    -1.41156406296231e+002    5.05444051892202e+001
2.75422870333815e+003   -4.97602272368957e-003    -4.08386772012104e-002    -1.41035931957416e+002    5.11891291616032e+001
2.81838293126443e+003   -4.97612674735794e-003    -4.17899318602952e-002    -1.40913262369013e+002    5.18306320405282e+001
2.88403150312659e+003   -4.97623563193138e-003    -4.27633440631484e-002    -1.40788420373632e+002    5.24686082013280e+001
2.95120922666636e+003   -4.97634964807151e-003    -4.37594299233691e-002    -1.40661430646248e+002    5.31027599936141e+001
3.01995172040199e+003   -4.97646905747812e-003    -4.47787175763527e-002    -1.40532319706824e+002    5.37327992353331e+001
3.09029543251357e+003   -4.97659407368520e-003    -4.58217474595251e-002    -1.40401115806747e+002    5.43584476672753e+001
3.16227766016836e+003   -4.97672500157391e-003    -4.68890725981623e-002    -1.40267848792988e+002    5.49794371656415e+001
3.23593656929626e+003   -4.97686207911000e-003    -4.79812588994279e-002    -1.40132550051831e+002    5.55955106638929e+001
3.31131121482589e+003   -4.97700565661378e-003    -4.90988854514495e-002    -1.39995252289810e+002    5.62064215050866e+001
3.38844156139200e+003   -4.97715599884195e-003    -5.02425448314287e-002    -1.39855989569642e+002    5.68119351892743e+001
3.46736850452529e+003   -4.97731338489418e-003    -5.14128434192943e-002    -1.39714797097205e+002    5.74118287045040e+001
3.54813389233573e+003   -4.97747818831844e-003    -5.26104017187157e-002    -1.39571711136722e+002    5.80058910285688e+001
3.63078054770099e+003   -4.97765079838742e-003    -5.38358546865207e-002    -1.39426768837913e+002    5.85939226652987e+001
3.71535229097170e+003   -4.97783150173373e-003    -5.50898520700931e-002    -1.39280008251426e+002    5.91757371154019e+001
3.80189396320558e+003   -4.97802072135755e-003    -5.63730587503956e-002    -1.39131468112435e+002    5.97511598437736e+001
3.89045144994278e+003   -4.97821889832745e-003    -5.76861550951794e-002    -1.38981187727623e+002    6.03200282200386e+001
3.98107170553494e+003   -4.97842641320733e-003    -5.90298373202385e-002    -1.38829206938020e+002    6.08821922742063e+001
4.07380277804110e+003   -4.97864370608172e-003    -6.04048178577586e-002    -1.38675565945833e+002    6.14375138305142e+001
4.16869383470332e+003   -4.97887119806182e-003    -6.18118257345646e-002    -1.38520305285233e+002    6.19858672428264e+001
4.26579518801589e+003   -4.97910943125009e-003    -6.32516069576505e-002    -1.38363465614702e+002    6.25271378830745e+001
4.36515832240162e+003   -4.97935889107395e-003    -6.47249249109389e-002    -1.38205087722448e+002    6.30612231391089e+001
4.46683592150960e+003   -4.97962012647994e-003    -6.62325607591608e-002    -1.38045212421018e+002    6.35880320025873e+001
4.57088189614871e+003   -4.97989367164242e-003    -6.77753138625874e-002    -1.37883880425137e+002    6.41074843277018e+001
4.67735141287194e+003   -4.98018010670084e-003    -6.93540022003811e-002    -1.37721132298953e+002    6.46195108791982e+001
4.78630092322634e+003   -4.98048001928416e-003    -7.09694628045635e-002    -1.37557008369672e+002    6.51240528725474e+001
4.89778819368442e+003   -4.98079406535050e-003    -7.26225522032950e-002    -1.37391548664611e+002    6.56210617323759e+001
5.01187233627268e+003   -4.98112297055629e-003    -7.43141468749315e-002    -1.37224792836620e+002    6.61104986043624e+001
5.12861383991361e+003   -4.98146731325654e-003    -7.60451437145634e-002    -1.37056780153859e+002    6.65923347466232e+001
5.24807460249768e+003   -4.98182788336234e-003    -7.78164605064824e-002    -1.36887549336280e+002    6.70665495304705e+001
5.37031796370248e+003   -4.98220550520713e-003    -7.96290364122002e-002    -1.36717138602488e+002    6.75331314948181e+001
5.49540873857620e+003   -4.98260086048140e-003    -8.14838324700132e-002    -1.36545585623312e+002    6.79920780067363e+001
5.62341325190344e+003   -4.98301486715690e-003    -8.33818321010590e-002    -1.36372927402554e+002    6.84433936037235e+001
5.75439937337152e+003   -4.98344840330396e-003    -8.53240416331796e-002    -1.36199200297062e+002    6.88870904857334e+001
5.88843655355584e+003   -4.98390232882064e-003    -8.73114908342980e-002    -1.36024440010523e+002    6.93231885903400e+001
6.02559586074353e+003   -4.98437770576143e-003    -8.93452334561516e-002    -1.35848681483686e+002    6.97517137953466e+001
6.16595001861477e+003   -4.98487544302272e-003    -9.14263477964897e-002    -1.35671958956405e+002    7.01726990244412e+001
6.30957344480188e+003   -4.98539667569352e-003    -9.35559372668775e-002    -1.35494305881003e+002    7.05861826877736e+001
6.45654229034650e+003   -4.98594244963979e-003    -9.57351309809174e-002    -1.35315754953283e+002    7.09922091675254e+001
6.60693448007590e+003   -4.98651394223643e-003    -9.79650843505183e-002    -1.35136338071611e+002    7.13908279474476e+001
6.76082975391976e+003   -4.98711236556375e-003    -1.00246979699435e-001    -1.34956086329078e+002    7.17820932803371e+001
6.91830970918931e+003   -4.98773898881778e-003    -1.02582026889812e-001    -1.34775030022390e+002    7.21660641561040e+001
7.07945784384132e+003   -4.98839516086645e-003    -1.04971463963293e-001    -1.34593198619055e+002    7.25428033853030e+001
7.24435960074984e+003   -4.98908225350203e-003    -1.07416557798006e-001    -1.34410620796352e+002    7.29123781085199e+001
7.41310241300911e+003   -4.98980172395683e-003    -1.09918604779423e-001    -1.34227324398107e+002    7.32748585686297e+001
7.58577575029177e+003   -4.99055509813754e-003    -1.12478931487778e-001    -1.34043336475973e+002    7.36303186204644e+001
7.76247116628685e+003   -4.99134397386827e-003    -1.15098895401256e-001    -1.33858683263612e+002    7.39788347819266e+001
7.94328234724275e+003   -4.99217004412304e-003    -1.17779885615282e-001    -1.33673390197519e+002    7.43204862560190e+001
8.12830516164092e+003   -4.99303504102321e-003    -1.20523323579623e-001    -1.33487481923521e+002    7.46553546260027e+001
8.31763771102664e+003   -4.99394081896314e-003    -1.23330663850770e-001    -1.33300982313103e+002    7.49835237677910e+001
8.51138038202369e+003   -4.99488925923072e-003    -1.26203394864303e-001    -1.33113914458064e+002    7.53050792154564e+001
8.70963589956073e+003   -4.99588241306486e-003    -1.29143039721850e-001    -1.32926300692730e+002    7.56201081613900e+001
8.91250938133738e+003   -4.99692232723283e-003    -1.32151157000969e-001    -1.32738162614478e+002    7.59286994434351e+001
9.12010839355902e+003   -4.99801128674183e-003    -1.35229341577691e-001    -1.32549521073068e+002    7.62309426876592e+001
9.33254300796983e+003   -4.99915156142436e-003    -1.38379225475694e-001    -1.32360396213373e+002    7.65269288529913e+001
9.54992586021428e+003   -5.00034558951791e-003    -1.41602478728584e-001    -1.32170807476922e+002    7.68167496802214e+001
9.77237220955802e+003   -5.00159588351968e-003    -1.44900810266555e-001    -1.31980773611036e+002    7.71004973264730e+001
9.99999999999991e+003   -5.00290511497972e-003    -1.48275968820810e-001    -1.31790312703374e+002    7.73782647141619e+001
1.02329299228075e+004   -5.00427602085741e-003    -1.51729743852007e-001    -1.31599442183562e+002    7.76501449554854e+001
1.04712854805089e+004   -5.00571156823209e-003    -1.55263966495884e-001    -1.31408178837800e+002    7.79162311233464e+001
1.07151930523760e+004   -5.00721472222969e-003    -1.58880510537829e-001    -1.31216538849438e+002    7.81766168422220e+001
1.09647819614318e+004   -5.00878873044362e-003    -1.62581293400956e-001    -1.31024537779907e+002    7.84313950419958e+001
1.12201845430195e+004   -5.01043697083971e-003    -1.66368277164948e-001    -1.30832190613688e+002    7.86806586943722e+001
1.14815362149687e+004   -5.01216283974317e-003    -1.70243469608160e-001    -1.30639511772294e+002    7.89245006321899e+001
1.17489755493952e+004   -5.01397005704150e-003    -1.74208925265878e-001    -1.30446515117546e+002    7.91630129817983e+001
1.20226443461740e+004   -5.01586245555660e-003    -1.78266746523104e-001    -1.30253213980138e+002    7.93962874515228e+001
1.23026877081237e+004   -5.01784400903758e-003    -1.82419084728262e-001    -1.30059621173827e+002    7.96244151608523e+001
1.25892541179416e+004   -5.01991899948873e-003    -1.86668141329777e-001    -1.29865749009123e+002    7.98474864537079e+001
1.28824955169312e+004   -5.02209172829819e-003    -1.91016169048736e-001    -1.29671609315316e+002    8.00655910359724e+001
1.31825673855640e+004   -5.02436688290840e-003    -1.95465473064822e-001    -1.29477213450381e+002    8.02788176662664e+001
1.34896288259164e+004   -5.02674924881035e-003    -2.00018412243997e-001    -1.29282572321301e+002    8.04872542713165e+001
1.38038426460287e+004   -5.02924389844965e-003    -2.04677400384277e-001    -1.29087696397256e+002    8.06909877942153e+001
1.41253754462274e+004   -5.03185614237438e-003    -2.09444907495739e-001    -1.28892595725261e+002    8.08901041541355e+001
1.44543977074591e+004   -5.03459144120091e-003    -2.14323461111423e-001    -1.28697279949403e+002    8.10846883926878e+001
1.47910838816819e+004   -5.03745567545221e-003    -2.19315647619968e-001    -1.28501758315143e+002    8.12748241822688e+001
1.51356124843619e+004   -5.04045487990855e-003    -2.24424113642325e-001    -1.28306039695600e+002    8.14605943217845e+001
1.54881661891247e+004   -5.04359547488644e-003    -2.29651567428151e-001    -1.28110132595835e+002    8.16420802672724e+001
1.58489319246110e+004   -5.04688400177226e-003    -2.35000780297433e-001    -1.27914045174579e+002    8.18193624971995e+001
1.62181009735891e+004   -5.05032759378486e-003    -2.40474588096124e-001    -1.27717785247362e+002    8.19925199953448e+001
1.65958690743755e+004   -5.05393339515253e-003    -2.46075892713964e-001    -1.27521360312017e+002    8.21616308590760e+001
1.69824365246173e+004   -5.05770919206791e-003    -2.51807663604367e-001    -1.27324777546671e+002    8.23267715661886e+001
1.73780082874936e+004   -5.06166291270238e-003    -2.57672939371157e-001    -1.27128043835269e+002    8.24880176264808e+001
1.77827941003891e+004   -5.06580296186461e-003    -2.63674829368573e-001    -1.26931165770453e+002    8.26454431405116e+001
1.81970085860997e+004   -5.07013813948855e-003    -2.69816515350283e-001    -1.26734149667313e+002    8.27991209002403e+001
1.86208713666285e+004   -5.07467757985778e-003    -2.76101253156403e-001    -1.26537001575985e+002    8.29491224807483e+001
1.90546071796323e+004   -5.07943098947640e-003    -2.82532374430270e-001    -1.26339727289425e+002    8.30955180690813e+001
1.94984459975803e+004   -5.08440840940357e-003    -2.89113288390113e-001    -1.26142332356067e+002    8.32383766127308e+001
1.99526231496886e+004   -5.08962039544581e-003    -2.95847483628612e-001    -1.25944822087626e+002    8.33777656874415e+001
2.04173794466951e+004   -5.09507800084048e-003    -3.02738529960503e-001    -1.25747201571103e+002    8.35137516452356e+001
2.08929613085402e+004   -5.10079281953487e-003    -3.09790080311086e-001    -1.25549475674920e+002    8.36463994306074e+001
2.13796208950221e+004   -5.10677695119162e-003    -3.17005872651335e-001    -1.25351649060146e+002    8.37757727344302e+001
2.18776162394953e+004   -5.11304310627598e-003    -3.24389731972938e-001    -1.25153726188561e+002    8.39019339504565e+001
2.23872113856832e+004   -5.11960455356775e-003    -3.31945572314853e-001    -1.24955711330377e+002    8.40249441617834e+001
2.29086765276775e+004   -5.12647520788648e-003    -3.39677398831739e-001    -1.24757608572827e+002    8.41448631913395e+001
2.34422881531990e+004   -5.13366969931277e-003    -3.47589309910849e-001    -1.24559421826470e+002    8.42617494993821e+001
2.39883291901947e+004   -5.14120320553766e-003    -3.55685499347522e-001    -1.24361154834383e+002    8.43756603392153e+001
2.45470891568501e+004   -5.14909178201576e-003    -3.63970258551195e-001    -1.24162811178325e+002    8.44866516808518e+001
2.51188643150956e+004   -5.15735207819065e-003    -3.72447978827454e-001    -1.23964394286227e+002    8.45947782906222e+001
2.57039578276884e+004   -5.16600167074374e-003    -3.81123153687450e-001    -1.23765907436343e+002    8.47000935467246e+001
2.63026799189536e+004   -5.17505890221981e-003    -3.90000381231555e-001    -1.23567353766882e+002    8.48026497052123e+001
2.69153480392689e+004   -5.18454295960930e-003    -3.99084366578205e-001    -1.23368736280765e+002    8.49024978072512e+001
2.75422870333814e+004   -5.19447395477039e-003    -4.08379924348720e-001    -1.23170057850594e+002    8.49996876356428e+001
2.81838293126443e+004   -5.20487298692756e-003    -4.17891981210292e-001    -1.22971321224439e+002    8.50942677294859e+001
2.88403150312658e+004   -5.21576204833301e-003    -4.27625578485447e-001    -1.22772529033276e+002    8.51862855717085e+001
2.95120922666636e+004   -5.22716426955028e-003    -4.37585874805563e-001    -1.22573683792644e+002    8.52757873064831e+001
3.01995172040199e+004   -5.23910380957350e-003    -4.47778148842929e-001    -1.22374787911064e+002    8.53628180425780e+001
3.09029543251356e+004   -5.25160606590016e-003    -4.58207802090043e-001    -1.22175843692031e+002    8.54474216202736e+001
3.16227766016835e+004   -5.26469748996998e-003    -4.68880361723488e-001    -1.21976853341438e+002    8.55296409056524e+001
3.23593656929625e+004   -5.27840580216798e-003    -4.79801483513393e-001    -1.21777818968542e+002    8.56095174756429e+001
3.31131121482588e+004   -5.29276013007741e-003    -4.90976954803450e-001    -1.21578742593263e+002    8.56870918862782e+001
3.38844156139199e+004   -5.30779093111800e-003    -5.02412697571681e-001    -1.21379626148049e+002    8.57624035323031e+001
3.46736850452528e+004   -5.32353007690345e-003    -5.14114771553186e-001    -1.21180471483243e+002    8.58354907739376e+001
3.54813389233572e+004   -5.34001086122229e-003    -5.26089377439433e-001    -1.20981280370500e+002    8.59063909279872e+001
3.63078054770098e+004   -5.35726832885470e-003    -5.38342860131859e-001    -1.20782054504988e+002    8.59751401312717e+001
3.71535229097169e+004   -5.37533907167623e-003    -5.50881712102415e-001    -1.20582795510720e+002    8.60417735633333e+001
3.80189396320557e+004   -5.39426132605138e-003    -5.63712576813967e-001    -1.20383504943127e+002    8.61063253889639e+001
3.89045144994277e+004   -5.41407529224697e-003    -5.76842252204581e-001    -1.20184184291603e+002    8.61688286683323e+001
3.98107170553493e+004   -5.43482294150283e-003    -5.90277694285006e-001    -1.19984834983455e+002    8.62293155202561e+001
4.07380277804108e+004   -5.45654836312100e-003    -6.04026020783464e-001    -1.19785458385840e+002    8.62878169754513e+001
4.16869383470331e+004   -5.47929748045759e-003    -6.18094514917096e-001    -1.19586055810113e+002    8.63443632185905e+001
4.26579518801588e+004   -5.50311864481030e-003    -6.32490629189172e-001    -1.19386628512739e+002    8.63989833354426e+001
4.36515832240161e+004   -5.52806232068879e-003    -6.47221989337054e-001    -1.19187177698909e+002    8.64517055077829e+001
4.46683592150958e+004   -5.55418141116219e-003    -6.62296398325433e-001    -1.18987704524645e+002    8.65025569203460e+001
4.57088189614870e+004   -5.58153125074441e-003    -6.77721840455162e-001    -1.18788210099677e+002    8.65515638914883e+001
4.67735141287193e+004   -5.61016988149871e-003    -6.93506485544644e-001    -1.18588695488900e+002    8.65987517267865e+001
4.78630092322633e+004   -5.64015801697978e-003    -7.09658693230952e-001    -1.18389161715350e+002    8.66441448594224e+001
4.89778819368441e+004   -5.67155923038234e-003    -7.26187017352048e-001    -1.18189609761809e+002    8.66877667974763e+001
5.01187233627267e+004   -5.70444006927118e-003    -7.43100210434820e-001    -1.17990040573079e+002    8.67296401472876e+001
5.12861383991359e+004   -5.73887027592764e-003    -7.60407228276522e-001    -1.17790455058011e+002    8.67697866411068e+001
5.24807460249767e+004   -5.77492287534972e-003    -7.78117234641733e-001    -1.17590854091072e+002    8.68082270920211e+001
5.37031796370247e+004   -5.81267421063933e-003    -7.96239606071714e-001    -1.17391238514342e+002    8.68449814785217e+001
5.49540873857619e+004   -5.85220436281154e-003    -8.14783936768428e-001    -1.17191609139566e+002    8.68800689117234e+001
5.62341325190343e+004   -5.89359714149456e-003    -8.33760043627975e-001    -1.16991966749063e+002    8.69135075910553e+001
5.75439937337151e+004   -5.93694028208148e-003    -8.53177971369956e-001    -1.16792312098501e+002    8.69453149669785e+001
5.88843655355583e+004   -5.98232569091988e-003    -8.73047997778094e-001    -1.16592645917079e+002    8.69755075346457e+001
6.02559586074351e+004   -6.02984948086899e-003    -8.93380639080400e-001    -1.16392968910458e+002    8.70041010766653e+001
6.16595001861475e+004   -6.07961247252187e-003    -9.14186655403872e-001    -1.16193281761130e+002    8.70311104484950e+001
6.30957344480186e+004   -6.13172008965053e-003    -9.35477056414005e-001    -1.15993585130397e+002    8.70565497463975e+001
6.45654229034648e+004   -6.18628282042121e-003    -9.57263107022993e-001    -1.15793879659788e+002    8.70804322268882e+001
6.60693448007589e+004   -6.24341627226644e-003    -9.79556333269261e-001    -1.15594165971955e+002    8.71027703399416e+001
6.76082975391974e+004   -6.30324151558000e-003    -1.00236852829809e+000    -1.15394444672398e+002    8.71235757398630e+001
6.91830970918929e+004   -6.36588535949054e-003    -1.02571175848313e+000    -1.15194716350752e+002    8.71428592907005e+001
7.07945784384130e+004   -6.43148056024190e-003    -1.04959836969286e+000    -1.14994981581835e+002    8.71606310609739e+001
7.24435960074982e+004   -6.50016610169484e-003    -1.07404099368893e+000    -1.14795240926677e+002    8.71769003281644e+001
7.41310241300909e+004   -6.57208750880940e-003    -1.09905255466315e+000    -1.14595494934106e+002    8.71916755796337e+001
7.58577575029175e+004   -6.64739721459132e-003    -1.12464627591265e+000    -1.14395744141748e+002    8.72049645465291e+001
7.76247116628683e+004   -6.72625476281467e-003    -1.15083568668413e+000    -1.14195989077048e+002    8.72167741679284e+001
7.94328234724272e+004   -6.80882718461377e-003    -1.17763462914809e+000    -1.13996230258449e+002    8.72271106199047e+001
8.12830516164090e+004   -6.89528947019780e-003    -1.20505726551315e+000    -1.13796468196492e+002    8.72359792957424e+001
8.31763771102661e+004   -6.98582473957968e-003    -1.23311808533820e+000    -1.13596703394949e+002    8.72433848363473e+001
8.51138038202367e+004   -7.08062480762078e-003    -1.26183191295105e+000    -1.13396936351773e+002    8.72493311144430e+001
8.70963589956071e+004   -7.17989044964768e-003    -1.29121391507128e+000    -1.13197167560152e+002    8.72538212311623e+001
8.91250938133735e+004   -7.28383188443213e-003    -1.32127960856885e+000    -1.12997397509672e+002    8.72568575436785e+001
9.12010839355899e+004   -7.39266923727784e-003    -1.35204486839384e+000    -1.12797626687299e+002    8.72584416510025e+001
9.33254300796980e+004   -7.50663304366892e-003    -1.38352593567139e+000    -1.12597855578235e+002    8.72585743495244e+001
9.54992586021425e+004   -7.62596457614972e-003    -1.41573942599975e+000    -1.12398084667155e+002    8.72572557364557e+001
9.77237220955799e+004   -7.75091653123147e-003    -1.44870233787008e+000    -1.12198314439229e+002    8.72544851145117e+001
9.99999999999988e+004   -7.88175344235877e-003    -1.48243206131020e+000    -1.11998545380912e+002    8.72502610278483e+001
1.02329299228074e+005   -8.01875227647405e-003    -1.51694638668331e+000    -1.11798777981230e+002    8.72445812744268e+001
1.04712854805089e+005   -8.16220305650527e-003    -1.55226351366850e+000    -1.11599012732659e+002    8.72374428776048e+001
1.07151930523759e+005   -8.31240931264961e-003    -1.58840206046175e+000    -1.11399250132236e+002    8.72288421277461e+001
1.09647819614317e+005   -8.46968907788897e-003    -1.62538107307248e+000    -1.11199490682506e+002    8.72187744922892e+001
1.12201845430195e+005   -8.63437507997330e-003    -1.66322003496084e+000    -1.10999734892718e+002    8.72072347333907e+001
1.14815362149687e+005   -8.80681579775612e-003    -1.70193887671718e+000    -1.10799983279908e+002    8.71942168245656e+001
1.17489755493952e+005   -8.98737605404610e-003    -1.74155798602680e+000    -1.10600236369644e+002    8.71797139446142e+001
1.20226443461740e+005   -9.17643782103268e-003    -1.78209821779957e+000    -1.10400494697694e+002    8.71637185338256e+001
1.23026877081237e+005   -9.37440100174934e-003    -1.82358090451068e+000    -1.10200758810658e+002    8.71462222186761e+001
1.25892541179415e+005   -9.58168418924124e-003    -1.86602786675682e+000    -1.10001029267382e+002    8.71272158877595e+001
1.28824955169312e+005   -9.79872572245277e-003    -1.90946142396187e+000    -1.09801306640023e+002    8.71066896019807e+001
1.31825673855639e+005   -1.00259845050876e-002    -1.95390440534549e+000    -1.09601591515340e+002    8.70846326528292e+001
1.34896288259164e+005   -1.02639408868439e-002    -1.99938016109743e+000    -1.09401884495769e+002    8.70610335283693e+001
1.38038426460287e+005   -1.05130978865304e-002    -2.04591257369319e+000    -1.09202186201010e+002    8.70358799210220e+001
1.41253754462274e+005   -1.07739819064149e-002    -2.09352606954660e+000    -1.09002497268814e+002    8.70091587307428e+001
1.44543977074591e+005   -1.10471442882724e-002    -2.14224563068882e+000    -1.08802818356867e+002    8.69808560055143e+001
1.47910838816819e+005   -1.13331619486105e-002    -2.19209680688942e+000    -1.08603150143687e+002    8.69509570175327e+001
1.51356124843619e+005   -1.16326390384793e-002    -2.24310572775639e+000    -1.08403493330453e+002    8.69194461914989e+001
1.54881661891246e+005   -1.19462078854518e-002    -2.29529911523743e+000    -1.08203848642080e+002    8.68863071280328e+001
1.58489319246109e+005   -1.22745305684402e-002    -2.34870429618948e+000    -1.08004216829196e+002    8.68515225754406e+001
1.62181009735891e+005   -1.26182999979819e-002    -2.40334921530459e+000    -1.07804598669229e+002    8.68150744581652e+001
1.65958690743754e+005   -1.29782416345312e-002    -2.45926244809544e+000    -1.07604994968293e+002    8.67769438321303e+001
1.69824365246172e+005   -1.33551147772752e-002    -2.51647321422380e+000    -1.07405406562842e+002    8.67371108950090e+001
1.73780082874935e+005   -1.37497143975238e-002    -2.57501139090480e+000    -1.07205834321318e+002    8.66955549588711e+001
1.77827941003890e+005   -1.41628724891992e-002    -2.63490752667534e+000    -1.07006279146178e+002    8.66522544795304e+001
1.81970085860996e+005   -1.45954599899412e-002    -2.69619285522398e+000    -1.06806741975437e+002    8.66071870120227e+001
1.86208713666284e+005   -1.50483885428591e-002    -2.75889930948830e+000    -1.06607223784818e+002    8.65603292023106e+001
1.90546071796322e+005   -1.55226123402318e-002    -2.82305953594981e+000    -1.06407725589742e+002    8.65116568014618e+001
1.94984459975802e+005   -1.60191300923258e-002    -2.88870690910872e+000    -1.06208248447455e+002    8.64611446420535e+001
1.99526231496885e+005   -1.65389872240223e-002    -2.95587554609752e+000    -1.06008793459227e+002    8.64087666147071e+001
2.04173794466950e+005   -1.70832777684554e-002    -3.02460032160578e+000    -1.05809361772386e+002    8.63544956873464e+001
2.08929613085401e+005   -1.76531467934360e-002    -3.09491688283442e+000    -1.05609954582939e+002    8.62983038668470e+001
2.13796208950220e+005   -1.82497928102134e-002    -3.16686166464949e+000    -1.05410573138066e+002    8.62401621987006e+001
2.18776162394952e+005   -1.88744700700990e-002    -3.24047190496978e+000    -1.05211218738460e+002    8.61800407527517e+001
2.23872113856831e+005   -1.95284911493348e-002    -3.31578566023990e+000    -1.05011892741073e+002    8.61179086276395e+001
2.29086765276774e+005   -2.02132297278312e-002    -3.39284182100574e+000    -1.04812596561949e+002    8.60537339133138e+001
2.34422881531989e+005   -2.09301233686379e-002    -3.47168012765399e+000    -1.04613331679144e+002    8.59874836933461e+001
2.39883291901946e+005   -2.16806763033012e-002    -3.55234118630912e+000    -1.04414099635474e+002    8.59191240315328e+001
2.45470891568500e+005   -2.24664628018735e-002    -3.63486648464013e+000    -1.04214902042198e+002    8.58486199527215e+001
2.51188643150955e+005   -2.32891298472376e-002    -3.71929840808113e+000    -1.04015740581457e+002    8.57759354526209e+001
2.57039578276883e+005   -2.41504010377599e-002    -3.80568025566202e+000    -1.03816617010552e+002    8.57010334443808e+001
2.63026799189535e+005   -2.50520796276587e-002    -3.89405625629482e+000    -1.03617533164873e+002    8.56238757901336e+001
2.69153480392688e+005   -2.59960524511053e-002    -3.98447158476517e+000    -1.03418490962012e+002    8.55444232576506e+001
2.75422870333813e+005   -2.69842934708505e-002    -4.07697237794682e+000    -1.03219492405124e+002    8.54626355192604e+001
2.81838293126442e+005   -2.80188678669004e-002    -4.17160575081483e+000    -1.03020539587480e+002    8.53784711372078e+001
2.88403150312657e+005   -2.91019361774727e-002    -4.26841981244376e+000    -1.02821634696368e+002    8.52918875514915e+001
2.95120922666635e+005   -3.02357585187988e-002    -4.36746368195844e+000    -1.02622780017372e+002    8.52028410594404e+001
3.01995172040197e+005   -3.14226990683727e-002    -4.46878750431977e+000    -1.02423977939091e+002    8.51112868231300e+001
3.09029543251355e+005   -3.26652308381756e-002    -4.57244246589244e+000    -1.02225230957810e+002    8.50171788242779e+001
3.16227766016834e+005   -3.39659403701537e-002    -4.67848080994865e+000    -1.02026541682360e+002    8.49204698902271e+001
3.23593656929624e+005   -3.53275330715939e-002    -4.78695585169645e+000    -1.01827912839318e+002    8.48211116419259e+001
3.31131121482586e+005   -3.67528382903043e-002    -4.89792199326127e+000    -1.01629347278369e+002    8.47190545121274e+001
3.38844156139198e+005   -3.82448148869879e-002    -5.01143473817919e+000    -1.01430847977696e+002    8.46142477177303e+001
3.46736850452527e+005   -3.98065569771251e-002    -5.12755070552193e+000    -1.01232418049997e+002    8.45066392581721e+001
3.54813389233570e+005   -4.14413000078749e-002    -5.24632764350573e+000    -1.01034060748282e+002    8.43961758887433e+001
3.63078054770096e+005   -4.31524268432235e-002    -5.36782444271958e+000    -1.00835779472357e+002    8.42828031308126e+001
3.71535229097167e+005   -4.49434743184839e-002    -5.49210114864192e+000    -1.00637577775163e+002    8.41664652403218e+001
3.80189396320556e+005   -4.68181398981895e-002    -5.61921897359565e+000    -1.00439459369554e+002    8.40471052178641e+001
3.89045144994275e+005   -4.87802888391019e-002    -5.74924030781931e+000    -1.00241428135436e+002    8.39246647802469e+001
3.98107170553492e+005   -5.08339612764656e-002    -5.88222872994824e+000    -1.00043488127000e+002    8.37990843688103e+001
4.07380277804107e+005   -5.29833799694411e-002    -6.01824901634996e+000    -9.98456435804629e+001    8.36703031379253e+001
4.16869383470329e+005   -5.52329580256965e-002    -6.15736714966847e+000    -9.96478989216716e+001    8.35382589379155e+001
4.26579518801586e+005   -5.75873072028488e-002    -6.29965032608292e+000    -9.94502587746470e+001    8.34028883264452e+001
4.36515832240160e+005   -6.00512462644251e-002    -6.44516696153739e+000    -9.92527279697790e+001    8.32641265447972e+001
4.46683592150957e+005   -6.26298097517184e-002    -6.59398669658782e+000    -9.90553115527798e+001    8.31219075402979e+001
4.57088189614868e+005   -6.53282573159198e-002    -6.74618039962666e+000    -9.88580147939614e+001    8.29761639418053e+001
4.67735141287191e+005   -6.81520828731352e-002    -6.90182016892121e+000    -9.86608431973677e+001    8.28268270678299e+001
4.78630092322631e+005   -7.11070246474875e-002    -7.06097933252793e+000    -9.84638025109761e+001    8.26738269345307e+001
4.89778819368439e+005   -7.41990751487820e-002    -7.22373244666945e+000    -9.82668987365767e+001    8.25170922491104e+001
5.01187233627265e+005   -7.74344917371327e-002    -7.39015529192061e+000    -9.80701381403167e+001    8.23565504200779e+001
5.12861383991357e+005   -8.08198073300275e-002    -7.56032486740257e+000    -9.78735272636663e+001    8.21921275713635e+001
5.24807460249765e+005   -8.43618419400798e-002    -7.73431938222953e+000    -9.76770729346053e+001    8.20237485336529e+001
5.37031796370245e+005   -8.80677137981996e-002    -7.91221824510364e+000    -9.74807822791520e+001    8.18513368802491e+001
5.49540873857616e+005   -9.19448517044753e-002    -8.09410205044036e+000    -9.72846627334489e+001    8.16748149230427e+001
5.62341325190341e+005   -9.60010070871516e-002    -8.28005256215545e+000    -9.70887220559595e+001    8.14941037405183e+001
5.75439937337148e+005   -1.00244266765281e-001    -8.47015269402142e+000    -9.68929683402457e+001    8.13091231984375e+001
5.88843655355580e+005   -1.04683066024524e-001    -8.66448648671071e+000    -9.66974100279820e+001    8.11197919710975e+001
6.02559586074349e+005   -1.09326202082026e-001    -8.86313908121777e+000    -9.65020559224889e+001    8.09260275644550e+001
6.16595001861473e+005   -1.14182847723815e-001    -9.06619668863367e+000    -9.63069152024597e+001    8.07277463640185e+001
