vdd	V(ds)	Id(M1)
2.060000000000001e+000	2.060000e+000	1.265232e-003
2.080000000000001e+000	2.080000e+000	1.265239e-003
2.100000000000001e+000	2.100000e+000	1.265247e-003
2.120000000000001e+000	2.120000e+000	1.265254e-003
2.140000000000002e+000	2.140000e+000	1.265262e-003
2.160000000000002e+000	2.160000e+000	1.265269e-003
2.180000000000002e+000	2.180000e+000	1.265276e-003
2.200000000000002e+000	2.200000e+000	1.265284e-003
2.220000000000002e+000	2.220000e+000	1.265291e-003
2.240000000000002e+000	2.240000e+000	1.265299e-003
2.260000000000002e+000	2.260000e+000	1.265306e-003
2.280000000000002e+000	2.280000e+000	1.265314e-003
2.300000000000002e+000	2.300000e+000	1.265321e-003
2.320000000000002e+000	2.320000e+000	1.265329e-003
2.340000000000002e+000	2.340000e+000	1.265336e-003
2.360000000000002e+000	2.360000e+000	1.265344e-003
2.380000000000002e+000	2.380000e+000	1.265351e-003
2.400000000000002e+000	2.400000e+000	1.265359e-003
2.420000000000002e+000	2.420000e+000	1.265366e-003
2.440000000000002e+000	2.440000e+000	1.265373e-003
2.460000000000002e+000	2.460000e+000	1.265381e-003
2.480000000000002e+000	2.480000e+000	1.265388e-003
2.500000000000002e+000	2.500000e+000	1.265396e-003
2.520000000000002e+000	2.520000e+000	1.265403e-003
2.540000000000002e+000	2.540000e+000	1.265411e-003
2.560000000000002e+000	2.560000e+000	1.265418e-003
2.580000000000002e+000	2.580000e+000	1.265426e-003
2.600000000000002e+000	2.600000e+000	1.265433e-003
2.620000000000002e+000	2.620000e+000	1.265440e-003
2.640000000000002e+000	2.640000e+000	1.265448e-003
2.660000000000002e+000	2.660000e+000	1.265455e-003
2.680000000000002e+000	2.680000e+000	1.265463e-003
2.700000000000002e+000	2.700000e+000	1.265470e-003
2.720000000000002e+000	2.720000e+000	1.265478e-003
2.740000000000002e+000	2.740000e+000	1.265485e-003
2.760000000000002e+000	2.760000e+000	1.265493e-003
2.780000000000002e+000	2.780000e+000	1.265500e-003
2.800000000000002e+000	2.800000e+000	1.265508e-003
2.820000000000002e+000	2.820000e+000	1.265515e-003
2.840000000000002e+000	2.840000e+000	1.265522e-003
2.860000000000002e+000	2.860000e+000	1.265530e-003
2.880000000000002e+000	2.880000e+000	1.265537e-003
2.900000000000002e+000	2.900000e+000	1.265545e-003
2.920000000000002e+000	2.920000e+000	1.265552e-003
2.940000000000002e+000	2.940000e+000	1.265560e-003
2.960000000000002e+000	2.960000e+000	1.265567e-003
2.980000000000002e+000	2.980000e+000	1.265575e-003
3.000000000000002e+000	3.000000e+000	1.265582e-003
3.020000000000002e+000	3.020000e+000	1.265589e-003
3.040000000000002e+000	3.040000e+000	1.265597e-003
3.060000000000002e+000	3.060000e+000	1.265604e-003
3.080000000000002e+000	3.080000e+000	1.265612e-003
