v2	V(ds)	Id(M1)
1.529999999999996e+001	7.949106e+000	1.386961e-003
1.539999999999996e+001	8.049107e+000	1.386961e-003
1.549999999999996e+001	8.149106e+000	1.386961e-003
1.559999999999996e+001	8.249106e+000	1.386961e-003
1.569999999999996e+001	8.349107e+000	1.386961e-003
1.579999999999996e+001	8.449106e+000	1.386961e-003
1.589999999999996e+001	8.549107e+000	1.386961e-003
1.599999999999996e+001	8.649106e+000	1.386961e-003
1.609999999999996e+001	8.749106e+000	1.386961e-003
1.619999999999996e+001	8.849107e+000	1.386961e-003
1.629999999999996e+001	8.949106e+000	1.386961e-003
1.639999999999996e+001	9.049107e+000	1.386961e-003
1.649999999999996e+001	9.149106e+000	1.386961e-003
1.659999999999997e+001	9.249106e+000	1.386961e-003
1.669999999999997e+001	9.349107e+000	1.386961e-003
1.679999999999997e+001	9.449106e+000	1.386961e-003
1.689999999999997e+001	9.549107e+000	1.386961e-003
1.699999999999997e+001	9.649106e+000	1.386961e-003
1.709999999999997e+001	9.749106e+000	1.386961e-003
1.719999999999997e+001	9.849107e+000	1.386961e-003
1.729999999999998e+001	9.949106e+000	1.386961e-003
1.739999999999998e+001	1.004911e+001	1.386961e-003
1.749999999999998e+001	1.014911e+001	1.386961e-003
1.759999999999998e+001	1.024911e+001	1.386961e-003
1.769999999999998e+001	1.034911e+001	1.386961e-003
1.779999999999998e+001	1.044911e+001	1.386961e-003
1.789999999999998e+001	1.054911e+001	1.386961e-003
1.800000000000000e+001	1.064911e+001	1.386961e-003
0.000000000000000e+000	-2.532039e-023	-3.299724e-030
1.000000000000000e-001	5.882393e-004	1.875693e-005
2.000000000000000e-001	1.179245e-003	3.751335e-005
3.000000000000000e-001	1.773057e-003	5.626923e-005
4.000000000000000e-001	2.369716e-003	7.502458e-005
5.000000000000000e-001	2.969263e-003	9.377938e-005
6.000000000000000e-001	3.571742e-003	1.125336e-004
7.000000000000000e-001	4.177196e-003	1.312873e-004
7.999999999999999e-001	4.785670e-003	1.500404e-004
8.999999999999999e-001	5.397210e-003	1.687930e-004
9.999999999999999e-001	6.011864e-003	1.875449e-004
1.100000000000000e+000	6.629679e-003	2.062963e-004
1.200000000000000e+000	7.250706e-003	2.250470e-004
1.300000000000000e+000	7.874996e-003	2.437972e-004
1.400000000000000e+000	8.502602e-003	2.625467e-004
1.500000000000000e+000	9.133575e-003	2.812956e-004
1.600000000000000e+000	9.767973e-003	3.000438e-004
1.700000000000000e+000	1.040585e-002	3.187913e-004
1.800000000000001e+000	1.104727e-002	3.375383e-004
1.900000000000001e+000	1.169229e-002	3.562845e-004
2.000000000000000e+000	1.234097e-002	3.750300e-004
2.100000000000001e+000	1.299337e-002	3.937748e-004
2.200000000000001e+000	1.364957e-002	4.125189e-004
2.300000000000001e+000	1.430962e-002	4.312623e-004
2.400000000000001e+000	1.497361e-002	4.500050e-004
2.500000000000001e+000	1.564158e-002	4.687469e-004
2.600000000000001e+000	1.631364e-002	4.874880e-004
2.700000000000001e+000	1.698984e-002	5.062283e-004
2.800000000000001e+000	1.767027e-002	5.249679e-004
2.900000000000001e+000	1.835500e-002	5.437066e-004
3.000000000000001e+000	1.904413e-002	5.624445e-004
3.100000000000001e+000	1.973774e-002	5.811815e-004
3.200000000000002e+000	2.043591e-002	5.999177e-004
3.300000000000002e+000	2.113874e-002	6.186531e-004
3.400000000000002e+000	2.184633e-002	6.373875e-004
3.500000000000002e+000	2.255877e-002	6.561210e-004
3.600000000000002e+000	2.327616e-002	6.748536e-004
3.700000000000002e+000	2.399861e-002	6.935851e-004
3.800000000000002e+000	2.472624e-002	7.123158e-004
3.900000000000002e+000	2.545915e-002	7.310454e-004
4.000000000000002e+000	2.619746e-002	7.497740e-004
4.100000000000001e+000	2.694129e-002	7.685017e-004
4.200000000000001e+000	2.769077e-002	7.872282e-004
4.300000000000001e+000	2.844604e-002	8.059536e-004
4.400000000000000e+000	2.920722e-002	8.246779e-004
4.500000000000000e+000	2.997447e-002	8.434011e-004
4.600000000000000e+000	3.074792e-002	8.621230e-004
4.699999999999999e+000	3.152774e-002	8.808438e-004
4.799999999999999e+000	3.231408e-002	8.995634e-004
4.899999999999999e+000	3.310711e-002	9.182817e-004
4.999999999999998e+000	3.390701e-002	9.369987e-004
5.099999999999998e+000	3.471397e-002	9.557143e-004
5.199999999999998e+000	3.552816e-002	9.744287e-004
5.299999999999997e+000	3.634980e-002	9.931416e-004
5.399999999999997e+000	3.717908e-002	1.011853e-003
5.499999999999996e+000	3.801623e-002	1.030563e-003
5.599999999999996e+000	3.886149e-002	1.049271e-003
5.699999999999996e+000	3.971508e-002	1.067978e-003
5.799999999999995e+000	4.057727e-002	1.086683e-003
5.899999999999995e+000	4.144831e-002	1.105387e-003
5.999999999999995e+000	4.232850e-002	1.124089e-003
6.099999999999994e+000	4.321813e-002	1.142789e-003
6.199999999999994e+000	4.411751e-002	1.161487e-003
6.299999999999994e+000	4.502697e-002	1.180184e-003
6.399999999999993e+000	4.594685e-002	1.198878e-003
6.499999999999993e+000	4.687753e-002	1.217570e-003
6.599999999999993e+000	4.781940e-002	1.236261e-003
6.699999999999992e+000	4.877288e-002	1.254948e-003
6.799999999999992e+000	4.973840e-002	1.273634e-003
6.899999999999992e+000	5.071644e-002	1.292318e-003
6.999999999999991e+000	5.170751e-002	1.310999e-003
7.099999999999991e+000	5.271213e-002	1.329677e-003
7.199999999999990e+000	5.373088e-002	1.348353e-003
7.299999999999990e+000	5.476439e-002	1.367026e-003
7.399999999999990e+000	5.581332e-002	1.385696e-003
7.499999999999989e+000	5.687837e-002	1.404362e-003
7.599999999999989e+000	5.796033e-002	1.423026e-003
7.699999999999989e+000	5.906002e-002	1.441687e-003
7.799999999999988e+000	6.017836e-002	1.460344e-003
7.899999999999988e+000	6.131633e-002	1.478997e-003
7.999999999999988e+000	6.247501e-002	1.497646e-003
8.099999999999987e+000	6.365558e-002	1.516291e-003
8.199999999999987e+000	6.485932e-002	1.534932e-003
8.299999999999987e+000	6.608768e-002	1.553568e-003
8.399999999999986e+000	6.734224e-002	1.572200e-003
8.499999999999986e+000	6.862473e-002	1.590825e-003
8.599999999999985e+000	6.993715e-002	1.609446e-003
8.699999999999985e+000	7.128169e-002	1.628060e-003
8.799999999999985e+000	7.266085e-002	1.646668e-003
8.899999999999984e+000	7.407745e-002	1.665268e-003
8.999999999999984e+000	7.553474e-002	1.683861e-003
9.099999999999984e+000	7.703644e-002	1.702446e-003
9.199999999999983e+000	7.858691e-002	1.721021e-003
9.299999999999983e+000	8.019125e-002	1.739586e-003
9.399999999999983e+000	8.185551e-002	1.758140e-003
9.499999999999982e+000	8.358700e-002	1.776681e-003
9.599999999999982e+000	8.539459e-002	1.795208e-003
9.699999999999982e+000	8.728936e-002	1.813718e-003
9.799999999999981e+000	8.928532e-002	1.832209e-003
9.899999999999981e+000	9.140070e-002	1.850677e-003
9.999999999999981e+000	9.365997e-002	1.869118e-003
1.009999999999998e+001	9.609731e-002	1.887525e-003
1.019999999999998e+001	9.876298e-002	1.905887e-003
1.029999999999998e+001	1.017365e-001	1.924188e-003
1.039999999999998e+001	1.051577e-001	1.942397e-003
1.049999999999998e+001	1.093191e-001	1.960433e-003
1.059999999999998e+001	1.152160e-001	1.978259e-003
1.069999999999998e+001	1.637473e-001	1.987972e-003
1.079999999999998e+001	2.637473e-001	1.987972e-003
1.089999999999998e+001	3.637472e-001	1.987972e-003
1.099999999999998e+001	4.637472e-001	1.987972e-003
1.109999999999998e+001	5.637472e-001	1.987972e-003
1.119999999999998e+001	6.637473e-001	1.987972e-003
1.129999999999998e+001	7.637472e-001	1.987972e-003
1.139999999999998e+001	8.637472e-001	1.987972e-003
1.149999999999998e+001	9.637473e-001	1.987972e-003
1.159999999999998e+001	1.063747e+000	1.987972e-003
1.169999999999997e+001	1.163747e+000	1.987972e-003
1.179999999999997e+001	1.263747e+000	1.987972e-003
1.189999999999997e+001	1.363747e+000	1.987972e-003
1.199999999999997e+001	1.463747e+000	1.987972e-003
1.209999999999997e+001	1.563747e+000	1.987972e-003
1.219999999999997e+001	1.663747e+000	1.987972e-003
1.229999999999997e+001	1.763747e+000	1.987972e-003
1.239999999999997e+001	1.863747e+000	1.987972e-003
1.249999999999997e+001	1.963747e+000	1.987972e-003
1.259999999999997e+001	2.063747e+000	1.987972e-003
1.269999999999997e+001	2.163747e+000	1.987972e-003
1.279999999999997e+001	2.263747e+000	1.987972e-003
1.289999999999997e+001	2.363747e+000	1.987972e-003
1.299999999999997e+001	2.463747e+000	1.987972e-003
1.309999999999997e+001	2.563747e+000	1.987972e-003
1.319999999999997e+001	2.663747e+000	1.987972e-003
1.329999999999997e+001	2.763747e+000	1.987972e-003
1.339999999999997e+001	2.863747e+000	1.987972e-003
1.349999999999997e+001	2.963747e+000	1.987972e-003
1.359999999999997e+001	3.063747e+000	1.987972e-003
1.369999999999997e+001	3.163747e+000	1.987972e-003
1.379999999999997e+001	3.263747e+000	1.987972e-003
1.389999999999997e+001	3.363747e+000	1.987972e-003
1.399999999999997e+001	3.463747e+000	1.987972e-003
1.409999999999997e+001	3.563747e+000	1.987972e-003
1.419999999999997e+001	3.663747e+000	1.987972e-003
1.429999999999997e+001	3.763747e+000	1.987972e-003
1.439999999999997e+001	3.863747e+000	1.987972e-003
1.449999999999996e+001	3.963747e+000	1.987972e-003
1.459999999999996e+001	4.063747e+000	1.987972e-003
1.469999999999996e+001	4.163747e+000	1.987972e-003
1.479999999999996e+001	4.263747e+000	1.987972e-003
1.489999999999996e+001	4.363747e+000	1.987972e-003
1.499999999999996e+001	4.463747e+000	1.987972e-003
1.509999999999996e+001	4.563747e+000	1.987972e-003
1.519999999999996e+001	4.663747e+000	1.987972e-003
1.529999999999996e+001	4.763747e+000	1.987972e-003
1.539999999999996e+001	4.863747e+000	1.987972e-003
1.549999999999996e+001	4.963747e+000	1.987972e-003
1.559999999999996e+001	5.063747e+000	1.987972e-003
1.569999999999996e+001	5.163747e+000	1.987972e-003
1.579999999999996e+001	5.263747e+000	1.987972e-003
1.589999999999996e+001	5.363747e+000	1.987972e-003
1.599999999999996e+001	5.463747e+000	1.987972e-003
1.609999999999996e+001	5.563747e+000	1.987972e-003
1.619999999999996e+001	5.663747e+000	1.987972e-003
1.629999999999996e+001	5.763747e+000	1.987972e-003
1.639999999999996e+001	5.863747e+000	1.987972e-003
1.649999999999996e+001	5.963747e+000	1.987972e-003
1.659999999999997e+001	6.063747e+000	1.987972e-003
1.669999999999997e+001	6.163747e+000	1.987972e-003
1.679999999999997e+001	6.263747e+000	1.987972e-003
1.689999999999997e+001	6.363747e+000	1.987972e-003
1.699999999999997e+001	6.463747e+000	1.987972e-003
1.709999999999997e+001	6.563747e+000	1.987972e-003
1.719999999999997e+001	6.663747e+000	1.987972e-003
1.729999999999998e+001	6.763747e+000	1.987972e-003
1.739999999999998e+001	6.863747e+000	1.987972e-003
1.749999999999998e+001	6.963747e+000	1.987972e-003
1.759999999999998e+001	7.063747e+000	1.987972e-003
1.769999999999998e+001	7.163747e+000	1.987972e-003
1.779999999999998e+001	7.263747e+000	1.987972e-003
1.789999999999998e+001	7.363747e+000	1.987972e-003
1.800000000000000e+001	7.463747e+000	1.987972e-003
